Date,Open,High,Low,Close,Volume
08/01/2019,"60.70","61.71","60.29","60.45","33,970,200"
07/31/2019,"61.15","61.70","60.39","60.83","34,509,080"
07/30/2019,"61.27","61.74","61.17","61.26","29,065,260"
07/29/2019,"62.05","62.37","61.41","61.97","44,474,620"
07/26/2019,"61.20","63.28","61.20","62.52","96,115,040"
07/25/2019,"56.89","57.09","56.05","56.61","44,196,460"
07/24/2019,"56.60","57.20","56.35","56.89","31,802,020"
07/23/2019,"57.20","57.35","56.59","57.31","21,873,760"
07/22/2019,"56.67","56.96","56.21","56.90","26,036,920"
07/19/2019,"57.41","57.56","56.48","56.51","32,944,900"
07/18/2019,"57.09","57.38","56.64","57.32","25,825,620"
07/17/2019,"57.55","57.92","57.29","57.32","23,400,940"
07/16/2019,"57.30","57.93","57.25","57.68","24,776,140"
07/15/2019,"57.34","57.54","56.97","57.52","18,075,600"
07/12/2019,"57.20","57.37","56.94","57.25","17,279,460"
07/11/2019,"57.16","57.65","56.98","57.21","23,911,380"
07/10/2019,"56.56","57.10","56.55","57.02","24,189,320"
07/09/2019,"55.59","56.40","55.36","56.24","26,607,400"
07/08/2019,"56.26","56.30","55.56","55.82","24,728,380"
07/05/2019,"55.89","56.64","55.81","56.58","25,290,800"
07/03/2019,"55.87","56.34","55.69","56.08","15,340,220"
07/02/2019,"55.11","55.59","54.91","55.56","19,835,100"
07/01/2019,"54.90","55.38","54.69","54.90","28,770,080"
06/28/2019,"53.82","54.05","53.67","54.05","33,869,000"
06/27/2019,"54.20","54.36","53.76","53.80","20,089,540"
06/26/2019,"54.33","54.65","53.61","53.99","36,217,380"
06/25/2019,"55.63","55.72","54.19","54.32","30,938,260"
06/24/2019,"55.98","56.10","55.55","55.78","27,913,920"
06/21/2019,"55.46","56.21","55.40","56.09","38,951,820"
06/20/2019,"56.00","56.01","55.24","55.57","25,240,220"
06/19/2019,"55.28","55.35","54.67","55.12","26,784,360"
06/18/2019,"55.48","55.82","54.95","55.18","27,733,680"
06/17/2019,"54.31","54.96","54.31","54.63","18,832,040"
06/14/2019,"54.32","54.63","54.01","54.27","22,232,860"
06/13/2019,"54.18","54.71","54.01","54.44","21,160,000"
06/12/2019,"53.90","54.05","53.38","53.85","21,225,100"
06/11/2019,"54.70","55.10","53.88","53.94","28,741,260"
06/10/2019,"53.65","54.63","53.62","54.02","29,284,960"
06/07/2019,"52.53","53.55","52.42","53.30","36,047,400"
06/06/2019,"52.25","52.37","51.69","52.22","34,064,880"
06/05/2019,"52.58","52.68","51.52","52.11","43,368,780"
06/04/2019,"52.15","52.80","51.68","52.65","56,669,660"
06/03/2019,"53.28","53.28","51.25","51.81","102,611,520"
05/31/2019,"55.06","55.48","55.01","55.18","30,164,060"
05/30/2019,"55.78","56.16","55.61","55.90","19,037,460"
05/29/2019,"56.38","56.46","55.41","55.82","30,764,240"
05/28/2019,"56.70","57.58","56.66","56.71","27,303,320"
05/24/2019,"57.37","57.49","56.58","56.67","22,246,820"
05/23/2019,"57.03","57.30","56.46","57.04","23,986,000"
05/22/2019,"57.34","57.93","57.29","57.57","18,296,780"
05/21/2019,"57.42","57.64","56.90","57.48","23,203,160"
05/20/2019,"57.23","57.34","56.57","56.94","27,065,840"
05/17/2019,"58.42","59.01","58.00","58.12","24,172,460"
05/16/2019,"58.23","59.41","58.14","58.95","30,628,080"
05/15/2019,"55.89","58.57","55.83","58.21","45,786,040"
05/14/2019,"56.86","57.02","55.98","56.02","36,732,080"
05/13/2019,"57.10","57.40","56.11","56.60","37,212,960"
05/10/2019,"58.18","58.63","57.13","58.21","26,290,920"
05/09/2019,"57.95","58.48","57.54","58.12","23,719,460"
05/08/2019,"58.60","59.02","58.29","58.31","26,190,280"
05/07/2019,"59.02","59.52","58.05","58.71","31,027,360"
05/06/2019,"58.31","59.54","58.31","59.47","31,278,860"
05/03/2019,"58.68","59.34","58.45","59.27","39,613,060"
05/02/2019,"58.39","58.71","57.75","58.13","38,896,340"
05/01/2019,"59.40","59.40","58.36","58.40","52,859,660"
04/30/2019,"59.25","59.64","58.75","59.42","124,140,540"
04/29/2019,"63.70","64.46","63.31","64.38","49,988,640"
04/26/2019,"63.45","63.65","63.02","63.61","24,828,560"
04/25/2019,"63.24","63.37","62.60","63.17","22,145,900"
04/24/2019,"63.21","63.40","62.75","62.80","20,375,060"
04/23/2019,"62.53","63.45","62.32","63.23","26,398,200"
04/22/2019,"61.80","62.45","61.42","62.44","16,146,680"
04/18/2019,"61.96","62.10","61.73","61.82","26,636,460"
04/17/2019,"61.65","62.03","61.39","61.82","24,438,600"
04/16/2019,"61.25","61.54","61.01","61.36","17,126,080"
04/15/2019,"60.90","61.21","60.46","61.06","23,750,380"
04/12/2019,"60.50","60.92","60.41","60.89","18,675,880"
04/11/2019,"60.20","60.40","60.01","60.23","14,204,620"
04/10/2019,"60.03","60.19","59.82","60.11","14,492,860"
04/09/2019,"59.80","60.11","59.65","59.86","17,527,620"
04/08/2019,"60.39","60.43","59.99","60.19","17,207,260"
04/05/2019,"60.75","60.81","60.25","60.36","18,143,040"
04/04/2019,"60.30","60.78","60.21","60.75","19,014,940"
04/03/2019,"60.37","60.82","60.03","60.30","20,356,760"
04/02/2019,"59.77","60.07","59.29","60.02","16,559,460"
04/01/2019,"59.21","59.83","59.10","59.72","25,055,140"
03/29/2019,"58.75","58.95","58.14","58.67","25,399,580"
03/28/2019,"58.58","58.58","57.97","58.42","20,248,600"
03/27/2019,"59.28","59.38","57.97","58.65","28,004,800"
03/26/2019,"59.93","60.14","58.84","59.23","38,023,120"
03/25/2019,"59.85","60.32","59.35","59.65","29,936,860"
03/22/2019,"61.32","61.50","60.14","60.28","34,284,940"
03/21/2019,"60.80","61.59","60.66","61.58","24,080,900"
03/20/2019,"59.87","61.36","59.81","61.20","44,555,720"
03/19/2019,"59.44","60.00","59.29","59.94","30,413,760"
03/18/2019,"59.17","59.50","58.87","59.21","25,852,660"
03/15/2019,"59.67","59.83","59.13","59.22","49,199,140"
03/14/2019,"59.73","59.89","59.22","59.28","23,456,300"
03/13/2019,"60.03","60.05","59.60","59.67","28,718,720"
03/12/2019,"58.91","60.00","58.91","59.66","40,262,300"
03/11/2019,"57.22","58.81","57.22","58.79","34,383,840"
03/08/2019,"56.34","57.35","56.17","57.12","24,249,780"
03/07/2019,"57.79","57.84","56.75","57.17","23,331,180"
03/06/2019,"58.12","58.38","57.77","57.89","21,985,780"
03/05/2019,"57.50","58.48","57.31","58.10","28,863,480"
03/04/2019,"57.35","57.91","56.53","57.39","28,920,940"
03/01/2019,"56.25","57.15","56.24","57.05","29,006,320"
02/28/2019,"55.57","56.38","55.55","56.00","30,852,180"
02/27/2019,"55.35","55.90","55.05","55.80","19,375,200"
02/26/2019,"55.29","55.98","55.00","55.76","29,434,860"
02/25/2019,"55.80","55.93","55.36","55.47","28,261,220"
02/22/2019,"55.05","55.56","54.78","55.52","20,990,900"
02/21/2019,"55.54","55.60","54.63","54.85","28,309,460"
02/20/2019,"56.00","56.17","55.26","55.69","21,756,340"
02/19/2019,"55.50","56.09","55.50","55.93","20,932,560"
02/15/2019,"56.50","56.58","55.53","55.68","28,996,600"
02/14/2019,"55.90","56.41","55.52","56.08","18,952,640"
02/13/2019,"56.25","56.74","55.93","56.01","20,995,620"
02/12/2019,"55.34","56.26","55.29","56.07","32,190,260"
02/11/2019,"54.85","55.30","54.64","54.75","21,303,880"
02/08/2019,"54.35","54.95","54.33","54.75","21,515,380"
02/07/2019,"55.21","55.24","54.30","54.94","40,896,540"
02/06/2019,"56.98","57.35","55.64","55.76","42,111,840"
02/05/2019,"56.24","57.34","55.86","57.30","71,043,880"
02/04/2019,"55.63","56.64","55.45","56.64","51,529,400"
02/01/2019,"55.62","56.25","55.24","55.54","29,244,160"
01/31/2019,"55.15","55.87","54.77","55.82","30,766,480"
01/30/2019,"53.42","54.55","53.34","54.45","25,596,440"
01/29/2019,"53.63","53.76","52.79","53.03","20,436,380"
01/28/2019,"54.01","54.15","53.19","53.50","25,685,620"
01/25/2019,"54.25","54.70","54.09","54.55","22,384,320"
01/24/2019,"53.82","53.97","53.04","53.70","27,233,460"
01/23/2019,"53.87","54.25","52.99","53.78","19,339,120"
01/22/2019,"54.40","54.58","53.17","53.53","32,270,540"
01/18/2019,"55.00","55.42","54.55","54.91","39,111,180"
01/17/2019,"53.97","54.59","53.68","54.50","24,853,280"
01/16/2019,"54.00","54.62","53.97","54.05","26,636,380"
01/15/2019,"52.51","54.00","52.37","53.86","29,271,400"
01/14/2019,"52.35","52.58","52.06","52.23","22,885,260"
01/11/2019,"53.16","53.19","52.42","52.86","30,415,120"
01/10/2019,"53.38","53.56","52.89","53.52","29,128,420"
01/09/2019,"54.08","54.13","53.32","53.73","23,985,440"
01/08/2019,"53.81","54.23","53.03","53.81","35,305,340"
01/07/2019,"53.58","53.70","52.74","53.42","39,637,480"
01/04/2019,"51.63","53.54","51.37","53.54","41,877,880"
01/03/2019,"52.05","52.85","50.70","50.80","36,821,320"
01/02/2019,"50.83","52.62","50.79","52.29","30,652,160"
12/31/2018,"52.55","52.64","51.18","51.78","29,874,440"
12/28/2018,"52.48","52.78","51.66","51.85","28,275,440"
12/27/2018,"50.86","52.19","49.85","52.19","42,195,540"
12/26/2018,"49.45","52.00","49.15","51.97","47,465,400"
12/24/2018,"48.70","50.18","48.51","48.81","31,806,560"
12/21/2018,"50.77","51.20","48.68","48.98","91,917,820"
12/20/2018,"50.91","51.71","49.82","50.47","53,469,280"
12/19/2018,"51.70","53.10","50.40","51.15","49,586,760"
12/18/2018,"51.30","52.47","51.07","51.44","43,850,660"
12/17/2018,"51.88","52.66","50.40","50.83","47,707,280"
12/14/2018,"52.50","53.13","52.04","52.11","33,732,380"
12/13/2018,"53.40","53.99","52.70","53.10","26,595,360"
12/12/2018,"53.40","54.08","53.14","53.18","30,476,080"
12/11/2018,"52.82","53.03","51.99","52.59","27,894,620"
12/10/2018,"51.75","52.42","51.16","51.98","36,154,500"
12/07/2018,"53.00","53.76","51.43","51.83","42,024,120"
12/06/2018,"51.71","53.56","51.54","53.44","55,384,500"
12/04/2018,"55.16","55.22","52.50","52.54","46,903,320"
12/03/2018,"56.16","56.23","55.18","55.32","39,815,160"
11/30/2018,"54.45","54.78","53.89","54.72","51,612,240"
11/29/2018,"53.80","54.71","53.80","54.42","29,377,180"
11/28/2018,"52.44","54.34","51.79","54.31","49,508,380"
11/27/2018,"52.05","52.88","51.92","52.22","36,063,280"
11/26/2018,"51.92","52.47","51.70","52.43","38,856,440"
11/23/2018,"51.50","51.88","51.12","51.19","13,829,240"
11/21/2018,"51.84","52.43","51.67","51.88","30,685,480"
11/20/2018,"50.00","51.59","49.80","51.29","48,982,600"
11/19/2018,"52.86","53.04","50.81","51.00","37,172,280"
11/16/2018,"52.97","53.35","52.45","53.07","33,162,320"
11/15/2018,"52.24","53.59","51.59","53.24","36,721,680"
11/14/2018,"52.50","52.73","51.55","52.18","31,318,900"
11/13/2018,"52.16","52.83","51.56","51.80","30,274,040"
11/12/2018,"53.07","53.11","51.55","51.93","29,435,160"
11/09/2018,"53.70","53.78","52.66","53.31","26,866,260"
11/08/2018,"54.57","54.66","53.61","54.12","29,763,640"
11/07/2018,"53.45","54.77","53.30","54.67","41,167,120"
11/06/2018,"51.97","53.22","51.90","52.79","24,666,120"
11/05/2018,"52.75","52.92","51.06","52.00","48,828,600"
11/02/2018,"53.69","54.15","52.73","52.89","36,780,860"
11/01/2018,"53.79","54.20","53.12","53.50","29,639,580"
10/31/2018,"52.99","54.60","52.85","53.84","50,595,360"
10/30/2018,"50.42","51.87","50.04","51.81","64,253,140"
10/29/2018,"54.12","54.85","49.79","51.00","77,614,460"
10/26/2018,"51.85","55.33","51.70","53.57","83,751,720"
10/25/2018,"53.59","55.55","53.48","54.78","50,916,780"
10/24/2018,"55.21","55.31","52.44","52.54","39,648,600"
10/23/2018,"54.04","55.39","53.50","55.18","36,973,080"
10/22/2018,"55.15","55.61","54.55","55.06","30,284,400"
10/19/2018,"54.67","55.52","54.39","54.82","25,352,980"
10/18/2018,"56.09","56.09","53.85","54.40","41,890,480"
10/17/2018,"56.32","56.45","55.11","55.78","29,344,520"
10/16/2018,"55.23","56.21","55.13","56.06","38,570,800"
10/15/2018,"55.45","55.67","54.45","54.61","27,447,860"
10/12/2018,"55.40","55.75","54.32","55.50","42,026,060"
10/11/2018,"53.65","55.32","53.41","53.97","59,002,400"
10/10/2018,"56.55","56.61","54.06","54.06","53,514,840"
10/09/2018,"57.31","57.72","56.88","56.94","26,175,280"
10/08/2018,"57.51","58.40","56.37","57.45","38,647,100"
10/05/2018,"58.38","58.68","57.26","57.87","23,689,040"
10/04/2018,"59.77","59.88","57.78","58.41","44,189,800"
10/03/2018,"60.25","60.32","59.69","60.15","25,124,280"
10/02/2018,"59.55","60.50","59.33","60.01","33,758,280"
10/01/2018,"59.99","60.50","59.52","59.77","27,152,080"
09/28/2018,"59.59","59.77","59.23","59.67","27,612,580"
09/27/2018,"59.34","60.11","59.18","59.73","25,215,080"
09/26/2018,"59.26","59.71","58.74","59.02","29,245,060"
09/25/2018,"58.81","59.34","58.40","59.23","19,554,620"
09/24/2018,"57.86","58.90","57.35","58.67","25,420,340"
09/21/2018,"59.60","59.61","58.30","58.30","88,111,680"
09/20/2018,"59.00","59.49","58.67","59.34","24,507,740"
09/19/2018,"58.25","58.66","57.73","58.55","23,827,720"
09/18/2018,"57.85","58.80","57.85","58.06","24,073,720"
09/17/2018,"58.51","58.86","57.70","57.80","26,130,440"
09/14/2018,"58.96","59.02","58.42","58.63","18,879,560"
09/13/2018,"58.54","58.93","58.14","58.77","28,624,280"
09/12/2018,"58.64","58.93","57.92","58.14","25,909,440"
09/11/2018,"58.08","58.93","57.81","58.87","24,191,300"
09/10/2018,"58.61","58.73","58.01","58.23","22,315,920"
09/07/2018,"57.93","58.76","57.86","58.24","28,028,080"
09/06/2018,"59.32","59.32","57.60","58.57","37,769,340"
09/05/2018,"59.69","59.95","58.10","59.32","41,226,180"
09/04/2018,"60.21","60.65","59.63","59.85","36,620,900"
08/31/2018,"61.75","61.93","60.56","60.91","36,328,520"
08/30/2018,"62.21","62.68","61.63","61.96","26,628,780"
08/29/2018,"61.87","62.53","61.82","62.47","26,186,240"
08/28/2018,"62.06","62.13","61.43","61.56","26,080,140"
08/27/2018,"61.38","62.15","61.29","62.09","23,125,100"
08/24/2018,"60.44","61.08","60.32","61.03","18,936,800"
08/23/2018,"60.36","61.06","60.21","60.27","19,852,080"
08/22/2018,"60.00","60.59","59.95","60.37","17,747,780"
08/21/2018,"60.40","60.86","60.02","60.08","24,111,600"
08/20/2018,"60.25","60.55","59.73","60.39","17,415,440"
08/17/2018,"60.10","60.45","59.41","60.05","27,792,900"
08/16/2018,"61.24","61.30","60.13","60.32","26,863,220"
08/15/2018,"61.46","61.76","60.48","60.72","36,576,280"
08/14/2018,"61.76","62.29","61.26","62.11","26,963,880"
08/13/2018,"61.85","62.46","61.68","61.75","19,946,920"
08/10/2018,"62.15","62.28","61.60","61.88","22,178,380"
08/09/2018,"62.50","62.78","62.30","62.46","16,972,020"
08/08/2018,"62.02","62.83","61.90","62.28","27,418,260"
08/07/2018,"61.85","62.56","61.81","62.11","29,879,600"
08/06/2018,"61.25","61.30","60.79","61.24","21,634,460"
08/03/2018,"61.48","61.50","60.75","61.19","21,797,920"
08/02/2018,"60.30","61.49","60.24","61.31","30,625,980"
08/01/2018,"61.40","61.67","60.51","61.00","31,345,280"
07/31/2018,"61.00","61.38","60.28","60.86","32,894,440"
07/30/2018,"61.40","61.75","60.57","60.99","36,998,080"
07/27/2018,"63.55","63.69","61.55","61.93","42,611,160"
07/26/2018,"62.55","63.49","62.45","63.42","48,112,760"
07/25/2018,"61.96","63.29","61.96","63.19","42,799,980"
07/24/2018,"63.13","63.30","61.78","62.40","66,364,080"
07/23/2018,"59.05","60.32","59.05","60.28","52,384,680"
07/20/2018,"59.35","59.84","59.21","59.25","24,968,000"
07/19/2018,"59.55","60.00","59.17","59.35","25,533,340"
07/18/2018,"59.83","60.23","59.52","59.79","27,872,120"
07/17/2018,"58.61","60.15","58.53","59.94","32,207,060"
07/16/2018,"59.47","59.55","58.96","59.19","21,113,240"
07/13/2018,"59.25","59.77","59.00","59.44","24,441,440"
07/12/2018,"57.99","59.22","57.80","59.17","25,037,680"
07/11/2018,"57.23","58.21","57.05","57.70","22,399,860"
07/10/2018,"57.85","57.98","57.48","57.64","15,968,240"
07/09/2018,"57.42","57.73","57.17","57.70","18,179,380"
07/06/2018,"56.18","57.05","56.04","57.01","19,921,580"
07/05/2018,"55.53","56.38","55.42","56.21","21,333,700"
07/03/2018,"56.79","56.79","55.00","55.14","13,580,680"
07/02/2018,"54.95","56.40","54.69","56.37","24,346,220"
06/29/2018,"56.00","56.41","55.75","55.78","26,302,420"
06/28/2018,"55.10","56.12","54.80","55.71","21,448,760"
06/27/2018,"56.07","56.59","55.18","55.20","25,877,840"
06/26/2018,"56.40","56.66","55.83","55.92","31,264,500"
06/25/2018,"57.18","57.20","55.64","56.24","43,146,200"
06/22/2018,"57.96","58.12","57.36","57.77","26,219,340"
06/21/2018,"58.74","58.86","57.61","57.88","24,762,360"
06/20/2018,"58.77","59.31","58.46","58.49","32,970,720"
06/19/2018,"57.93","58.56","57.70","58.40","32,420,360"
06/18/2018,"57.18","58.72","57.18","58.67","28,273,840"
06/15/2018,"57.44","57.67","57.17","57.61","42,449,520"
06/14/2018,"57.19","57.77","57.03","57.61","27,017,360"
06/13/2018,"57.06","57.33","56.67","56.74","30,128,140"
06/12/2018,"56.55","56.99","56.54","56.97","18,240,360"
06/11/2018,"55.93","56.86","55.93","56.50","21,585,880"
06/08/2018,"55.91","56.33","55.61","56.04","25,816,900"
06/07/2018,"56.57","56.79","55.83","56.19","30,400,400"
06/06/2018,"57.11","57.15","56.29","56.84","33,964,940"
06/05/2018,"57.05","57.29","56.66","56.98","33,559,460"
06/04/2018,"56.12","57.09","56.10","56.96","37,791,580"
06/01/2018,"54.97","56.00","54.93","55.98","48,431,960"
05/31/2018,"53.38","54.86","53.38","54.25","61,766,100"
05/30/2018,"53.15","53.46","52.84","53.39","22,769,140"
05/29/2018,"53.24","53.67","52.76","53.02","37,302,780"
05/25/2018,"53.95","54.13","53.69","53.78","17,988,120"
05/24/2018,"53.95","54.02","53.31","53.96","15,335,460"
05/23/2018,"53.26","54.04","53.09","53.98","21,213,660"
05/22/2018,"54.18","54.33","53.33","53.49","21,800,040"
05/21/2018,"53.70","54.40","53.68","53.98","20,464,220"
05/18/2018,"53.09","53.50","53.03","53.32","31,304,800"
05/17/2018,"53.99","54.34","53.68","53.93","20,875,320"
05/16/2018,"53.87","54.46","53.81","54.09","21,946,340"
05/15/2018,"54.50","54.50","53.67","53.96","29,897,440"
05/14/2018,"55.00","55.54","54.96","55.01","30,361,540"
05/11/2018,"54.68","55.07","54.55","54.91","25,073,300"
05/10/2018,"54.30","55.02","54.28","54.88","28,860,500"
05/09/2018,"52.91","54.27","52.82","54.14","40,656,360"
05/08/2018,"52.93","53.03","52.36","52.70","24,354,420"
05/07/2018,"52.46","53.08","52.36","52.74","29,321,300"
05/04/2018,"50.85","52.43","50.85","52.41","38,773,160"
05/03/2018,"50.95","51.48","50.31","51.19","36,301,160"
05/02/2018,"51.41","52.02","51.14","51.22","32,061,620"
05/01/2018,"50.68","51.92","50.41","51.87","28,557,140"
04/30/2018,"51.50","51.85","50.84","50.87","33,425,080"
04/27/2018,"52.30","52.48","51.28","51.50","32,395,920"
04/26/2018,"51.48","52.40","50.91","52.00","41,590,660"
04/25/2018,"51.28","51.62","50.77","51.06","47,822,100"
04/24/2018,"52.60","52.85","50.53","51.00","95,205,200"
04/23/2018,"53.89","54.14","53.04","53.37","46,825,160"
04/20/2018,"54.10","54.62","53.48","53.65","37,793,720"
04/19/2018,"53.47","54.71","53.41","54.39","34,953,420"
04/18/2018,"53.87","53.87","53.31","53.60","26,882,760"
04/17/2018,"52.57","53.89","52.41","53.71","46,405,320"
04/16/2018,"51.85","52.16","51.34","51.90","24,224,160"
04/13/2018,"52.04","52.32","51.15","51.46","24,460,340"
04/12/2018,"51.25","52.03","51.07","51.63","27,187,780"
04/11/2018,"51.40","51.57","50.79","51.00","29,677,620"
04/10/2018,"51.32","51.81","50.57","51.58","40,592,960"
04/09/2018,"50.84","51.98","50.70","50.77","35,031,180"
04/06/2018,"51.00","51.57","50.15","50.35","34,928,600"
04/05/2018,"52.07","52.14","51.01","51.39","27,260,980"
04/04/2018,"49.67","51.44","49.65","51.26","49,693,020"
04/03/2018,"50.70","51.05","49.70","50.67","45,501,520"
04/02/2018,"51.14","51.74","49.52","50.32","53,608,000"
03/29/2018,"50.58","52.15","50.15","51.59","54,536,600"
03/28/2018,"49.90","51.21","49.03","50.23","67,385,500"
03/27/2018,"53.15","53.24","49.85","50.26","61,906,300"
03/26/2018,"52.30","52.78","50.42","52.66","53,302,620"
03/23/2018,"52.35","53.17","51.06","51.08","43,133,440"
03/22/2018,"54.09","54.15","52.30","52.45","53,339,280"
03/21/2018,"54.64","55.32","54.26","54.54","37,577,460"
03/20/2018,"54.95","55.26","54.17","54.89","36,637,920"
03/19/2018,"56.00","56.10","54.45","54.99","56,118,740"
03/16/2018,"57.71","57.79","56.60","56.79","61,839,080"
03/15/2018,"57.50","58.05","56.73","57.48","29,444,520"
03/14/2018,"57.26","57.93","57.07","57.47","25,828,300"
03/13/2018,"58.50","58.84","56.67","56.91","38,143,420"
03/12/2018,"58.19","58.85","57.87","58.23","43,445,440"
03/09/2018,"56.80","58.04","56.62","58.00","42,560,760"
03/08/2018,"55.77","56.38","55.64","56.30","27,102,500"
03/07/2018,"54.46","55.61","54.27","55.48","25,850,740"
03/06/2018,"54.96","55.09","54.49","54.75","30,655,660"
03/05/2018,"53.76","54.86","53.45","54.55","24,043,480"
03/02/2018,"52.65","54.10","52.41","53.95","45,431,020"
03/01/2018,"55.39","55.51","53.35","53.48","50,318,200"
